corpus,size,level,repeat,strategy,fast_selected,stored_bytes,encode_us,decode_us
pattern-prefix,4194304,3,5,numeric-min7,false,3153586,5899.489,1383.471
pattern-prefix,4194304,3,5,numeric-lazy2,false,3151935,3044.046,1378.440
pattern-prefix,4194304,3,5,numeric-ldm,false,3153586,6057.421,1224.688
pattern-prefix,4194304,3,5,numeric-hash20,false,3153586,6733.501,1448.832
pattern-prefix,4194304,3,5,numeric,false,3153586,5403.821,1838.668
pattern-prefix,4194304,3,5,fast,true,3146691,4660.540,1145.587
pattern-prefix,4194304,3,5,dual,true,3146691,14479.137,972.994
pattern-prefix,4194304,3,5,sampled,false,3153586,7482.712,1966.939
pattern-prefix,4194304,3,5,stream-default,true,3152576,5359.881,1257.288
pattern-prefix,4194304,3,6,numeric-buffered,false,3153586,7379.360,1702.606
pattern-prefix,4194304,3,6,numeric-min7,false,3153586,7799.787,1720.006
pattern-prefix,4194304,3,6,numeric-lazy2,false,3151935,2940.254,1223.229
pattern-prefix,4194304,3,6,numeric-ldm,false,3153586,5979.010,1450.281
pattern-prefix,4194304,3,6,numeric-hash20,false,3153586,6107.842,1280.099
pattern-prefix,4194304,3,6,numeric,false,3153586,6184.953,1956.729
pattern-prefix,4194304,3,6,fast,true,3146691,3317.659,970.985
pattern-prefix,4194304,3,6,dual,true,3146691,11578.253,927.214
pattern-prefix,4194304,3,6,sampled,false,3153586,5605.964,1659.844
pattern-prefix,4194304,3,6,stream-default,true,3152576,5510.273,1452.411
pattern-prefix,4194304,3,6,stream-better,true,3152576,4205.973,1038.246
pattern-prefix,4194304,3,7,numeric-min7,false,3153586,6527.628,1400.191
pattern-prefix,4194304,3,7,numeric-lazy2,false,3151935,3964.469,1367.140
pattern-prefix,4194304,3,7,numeric-ldm,false,3153586,7897.219,1913.818
pattern-prefix,4194304,3,7,numeric-hash20,false,3153586,7492.722,1343.690
pattern-prefix,4194304,3,7,numeric,false,3153586,6897.854,1893.608
pattern-prefix,4194304,3,7,fast,true,3146691,3374.531,1086.026
pattern-prefix,4194304,3,7,dual,true,3146691,13783.626,1061.806
pattern-prefix,4194304,3,7,sampled,false,3153586,7520.112,1782.307
pattern-prefix,4194304,3,7,stream-default,true,3152576,5642.715,1153.117
pattern-prefix,4194304,3,7,stream-better,true,3152576,5157.367,1478.633
pattern-prefix,4194304,3,7,numeric-buffered,false,3153586,8465.906,2241.404
random-prefix,4194304,3,1,fast,true,1049702,8148.872,1206.058
random-prefix,4194304,3,1,dual,true,1049702,11494.082,925.204
random-prefix,4194304,3,1,sampled,false,1068352,1668.685,1841.148
random-prefix,4194304,3,1,stream-default,true,1068310,11600.704,1677.135
random-prefix,4194304,3,1,stream-better,true,1068310,12288.884,1839.217
random-prefix,4194304,3,1,numeric-buffered,false,1068352,1897.728,1616.534
random-prefix,4194304,3,1,numeric-min7,false,1068352,1994.590,2079.111
random-prefix,4194304,3,1,numeric-lazy2,false,1051598,2701.401,1382.740
random-prefix,4194304,3,1,numeric-ldm,false,1068352,1839.257,2421.936
random-prefix,4194304,3,1,numeric-hash20,false,1068352,3024.655,2387.256
random-prefix,4194304,3,1,numeric,false,1068352,1918.268,2536.768
random-prefix,4194304,3,2,dual,true,1049702,10016.160,1160.758
random-prefix,4194304,3,2,sampled,false,1068352,2479.007,2640.929
random-prefix,4194304,3,2,stream-default,true,1068310,10604.139,1808.057
random-prefix,4194304,3,2,stream-better,true,1068310,15704.985,2119.432
random-prefix,4194304,3,2,numeric-buffered,false,1068352,1544.013,1602.853
random-prefix,4194304,3,2,numeric-min7,false,1068352,1895.569,1582.923
random-prefix,4194304,3,2,numeric-lazy2,false,1051598,2691.710,1122.977
random-prefix,4194304,3,2,numeric-ldm,false,1068352,1593.414,1467.002
random-prefix,4194304,3,2,numeric-hash20,false,1068352,2236.284,2194.853
random-prefix,4194304,3,2,numeric,false,1068352,1389.511,1920.519
random-prefix,4194304,3,2,fast,true,1049702,7703.855,1234.029
random-prefix,4194304,3,3,sampled,false,1068352,1683.666,1692.435
random-prefix,4194304,3,3,stream-default,true,1068310,10798.022,1724.796
random-prefix,4194304,3,3,stream-better,true,1068310,10469.337,1763.166
random-prefix,4194304,3,3,numeric-buffered,false,1068352,1426.152,1697.635
random-prefix,4194304,3,3,numeric-min7,false,1068352,1769.326,1470.022
random-prefix,4194304,3,3,numeric-lazy2,false,1051598,2468.777,1148.767
random-prefix,4194304,3,3,numeric-ldm,false,1068352,2383.106,2137.052
random-prefix,4194304,3,3,numeric-hash20,false,1068352,2014.060,1532.383
random-prefix,4194304,3,3,numeric,false,1068352,1212.538,1764.106
random-prefix,4194304,3,3,fast,true,1049702,7749.656,1119.537
random-prefix,4194304,3,3,dual,true,1049702,10134.661,968.815
random-prefix,4194304,3,4,stream-default,true,1068310,10380.335,1725.176
random-prefix,4194304,3,4,stream-better,true,1068310,12019.090,2232.494
random-prefix,4194304,3,4,numeric-buffered,false,1068352,1564.914,1587.903
random-prefix,4194304,3,4,numeric-min7,false,1068352,1770.446,1777.057
random-prefix,4194304,3,4,numeric-lazy2,false,1051598,3522.212,1553.444
random-prefix,4194304,3,4,numeric-ldm,false,1068352,1847.148,1716.056
random-prefix,4194304,3,4,numeric-hash20,false,1068352,2406.086,1966.950
random-prefix,4194304,3,4,numeric,false,1068352,1529.973,1906.038
random-prefix,4194304,3,4,fast,true,1049702,10196.883,1623.284
random-prefix,4194304,3,4,dual,true,1049702,10317.265,1155.227
random-prefix,4194304,3,4,sampled,false,1068352,1754.026,1860.588
random-prefix,4194304,3,5,stream-better,true,1068310,14147.752,1652.275
random-prefix,4194304,3,5,numeric-buffered,false,1068352,1538.643,1494.083
random-prefix,4194304,3,5,numeric-min7,false,1068352,1646.864,1409.332
random-prefix,4194304,3,5,numeric-lazy2,false,1051598,3437.311,1228.829
random-prefix,4194304,3,5,numeric-ldm,false,1068352,2172.703,1689.875
random-prefix,4194304,3,5,numeric-hash20,false,1068352,1990.490,1611.774
random-prefix,4194304,3,5,numeric,false,1068352,1209.988,1837.798
random-prefix,4194304,3,5,fast,true,1049702,8436.186,1315.470
random-prefix,4194304,3,5,dual,true,1049702,14498.057,1162.178
random-prefix,4194304,3,5,sampled,false,1068352,2474.787,2522.738
random-prefix,4194304,3,5,stream-default,true,1068310,15390.380,2266.174
random-prefix,4194304,3,6,numeric-buffered,false,1068352,2118.882,2268.784
random-prefix,4194304,3,6,numeric-min7,false,1068352,2618.559,2378.236
random-prefix,4194304,3,6,numeric-lazy2,false,1051598,3772.047,1544.833
random-prefix,4194304,3,6,numeric-ldm,false,1068352,1641.024,1462.702
random-prefix,4194304,3,6,numeric-hash20,false,1068352,1913.409,1499.632
random-prefix,4194304,3,6,numeric,false,1068352,1242.399,1940.119
random-prefix,4194304,3,6,fast,true,1049702,7988.129,1166.588
random-prefix,4194304,3,6,dual,true,1049702,14318.815,1126.457
random-prefix,4194304,3,6,sampled,false,1068352,1742.116,1870.038
random-prefix,4194304,3,6,stream-default,true,1068310,10169.273,1544.413
random-prefix,4194304,3,6,stream-better,true,1068310,10180.543,1590.074
random-prefix,4194304,3,7,numeric-min7,false,1068352,1482.512,1557.083
random-prefix,4194304,3,7,numeric-lazy2,false,1051598,2821.172,1102.486
random-prefix,4194304,3,7,numeric-ldm,false,1068352,1917.938,2248.834
random-prefix,4194304,3,7,numeric-hash20,false,1068352,2017.710,1556.833
random-prefix,4194304,3,7,numeric,false,1068352,1292.330,1640.974
random-prefix,4194304,3,7,fast,true,1049702,7542.973,985.305
random-prefix,4194304,3,7,dual,true,1049702,9887.998,856.603
random-prefix,4194304,3,7,sampled,false,1068352,1620.755,1684.185
random-prefix,4194304,3,7,stream-default,true,1068310,13254.199,1920.149
random-prefix,4194304,3,7,stream-better,true,1068310,11547.573,1594.234
random-prefix,4194304,3,7,numeric-buffered,false,1068352,1584.304,1672.505
