pair,position,reader,phase,mode,compressed,size,corpus,sample,open_us,read_us,total_us,archive_bytes
11,3,branch,write,plain,true,8388608,pattern,5,0.000,0.000,39347.273,312704
12,0,main,write,plain,true,8388608,pattern,1,0.000,0.000,32835.504,312704
12,0,main,write,plain,true,8388608,pattern,2,0.000,0.000,32191.880,312704
12,0,main,write,plain,true,8388608,pattern,3,0.000,0.000,32445.172,312704
12,0,main,write,plain,true,8388608,pattern,4,0.000,0.000,36769.307,312704
12,0,main,write,plain,true,8388608,pattern,5,0.000,0.000,36974.069,312704
12,1,branch,write,plain,true,8388608,pattern,1,0.000,0.000,32382.122,312704
12,1,branch,write,plain,true,8388608,pattern,2,0.000,0.000,31325.415,312704
12,1,branch,write,plain,true,8388608,pattern,3,0.000,0.000,32228.931,312704
12,1,branch,write,plain,true,8388608,pattern,4,0.000,0.000,36413.466,312704
12,1,branch,write,plain,true,8388608,pattern,5,0.000,0.000,31393.196,312704
12,2,branch,write,plain,true,8388608,pattern,1,0.000,0.000,35905.542,312704
12,2,branch,write,plain,true,8388608,pattern,2,0.000,0.000,31790.168,312704
12,2,branch,write,plain,true,8388608,pattern,3,0.000,0.000,31498.297,312704
12,2,branch,write,plain,true,8388608,pattern,4,0.000,0.000,31430.756,312704
12,2,branch,write,plain,true,8388608,pattern,5,0.000,0.000,37795.954,312704
12,3,main,write,plain,true,8388608,pattern,1,0.000,0.000,32773.714,312704
12,3,main,write,plain,true,8388608,pattern,2,0.000,0.000,32333.701,312704
12,3,main,write,plain,true,8388608,pattern,3,0.000,0.000,36055.094,312704
12,3,main,write,plain,true,8388608,pattern,4,0.000,0.000,36922.899,312704
12,3,main,write,plain,true,8388608,pattern,5,0.000,0.000,37326.072,312704
13,0,branch,write,plain,true,8388608,pattern,1,0.000,0.000,32746.805,312704
13,0,branch,write,plain,true,8388608,pattern,2,0.000,0.000,31466.237,312704
13,0,branch,write,plain,true,8388608,pattern,3,0.000,0.000,32024.410,312704
13,0,branch,write,plain,true,8388608,pattern,4,0.000,0.000,35970.043,312704
13,0,branch,write,plain,true,8388608,pattern,5,0.000,0.000,37548.673,312704
13,1,main,write,plain,true,8388608,pattern,1,0.000,0.000,131136.079,312704
13,1,main,write,plain,true,8388608,pattern,2,0.000,0.000,135207.913,312704
13,1,main,write,plain,true,8388608,pattern,3,0.000,0.000,111169.021,312704
13,1,main,write,plain,true,8388608,pattern,4,0.000,0.000,80413.698,312704
