pair,position,reader,phase,mode,compressed,size,corpus,sample,open_us,read_us,total_us,archive_bytes
12,3,main,stream,encrypted,false,8388608,random,5,219.584,18105.092,21575.158,8659328
13,0,branch,stream,encrypted,false,8388608,random,1,200.283,16766.541,18455.218,8659328
13,0,branch,stream,encrypted,false,8388608,random,2,199.743,16305.503,17973.490,8659328
13,0,branch,stream,encrypted,false,8388608,random,3,199.674,16354.224,18114.453,8659328
13,0,branch,stream,encrypted,false,8388608,random,4,211.683,16575.568,18332.316,8659328
13,0,branch,stream,encrypted,false,8388608,random,5,212.034,16863.172,18628.381,8659328
13,1,main,stream,encrypted,false,8388608,random,1,217.663,18774.313,22218.978,8659328
13,1,main,stream,encrypted,false,8388608,random,2,201.583,17940.390,21422.636,8659328
13,1,main,stream,encrypted,false,8388608,random,3,215.333,18182.534,21640.829,8659328
13,1,main,stream,encrypted,false,8388608,random,4,202.513,18113.273,21504.957,8659328
13,1,main,stream,encrypted,false,8388608,random,5,213.843,18034.401,21454.266,8659328
13,2,main,stream,encrypted,false,8388608,random,1,208.404,18825.164,22234.049,8659328
13,2,main,stream,encrypted,false,8388608,random,2,215.214,17958.249,21380.375,8659328
13,2,main,stream,encrypted,false,8388608,random,3,205.293,18007.731,21424.216,8659328
13,2,main,stream,encrypted,false,8388608,random,4,202.503,18155.893,21581.208,8659328
13,2,main,stream,encrypted,false,8388608,random,5,199.663,18093.482,21505.827,8659328
13,3,branch,stream,encrypted,false,8388608,random,1,196.713,16875.583,18512.269,8659328
13,3,branch,stream,encrypted,false,8388608,random,2,223.774,16039.159,17699.906,8659328
13,3,branch,stream,encrypted,false,8388608,random,3,197.603,16211.272,17879.238,8659328
13,3,branch,stream,encrypted,false,8388608,random,4,196.043,16167.381,17808.638,8659328
13,3,branch,stream,encrypted,false,8388608,random,5,197.254,16241.742,17943.570,8659328
14,0,main,stream,encrypted,false,8388608,random,1,213.454,18844.524,22277.440,8659328
14,0,main,stream,encrypted,false,8388608,random,2,214.593,17971.530,21451.316,8659328
